Chr	Start	End	Hela_RNaseR-minus_pairs_Chimeric.out.junction
chr12	118456877	118463633	2
chr12	118456877	118465835	1
chr12	118506182	118520234	1
chr12	118583264	118583380	7
chr12	118619176	118619412	2
chr12	118838634	118852275	1
chr12	120158283	120198859	2
chr12	120158283	120220441	1
chr12	120180216	120198859	1
chr12	120208589	120272032	1
chr12	120260624	120288079	1
chr12	120580311	120580745	1
chr12	120587410	120587847	2
chr12	120651645	120652020	2
chr12	120972461	120998689	1
chr12	120995085	120995485	1
chr12	120995085	120998689	1
chr12	121220458	121222396	4
chr12	121690464	121712388	1
chr12	121706441	121708748	1
chr12	121853962	121855714	1
chr12	121877660	121883221	1
chr12	122181535	122190129	1
chr12	122257310	122257801	1
chr12	122773036	122801402	1
chr12	122773036	122803895	2
chr12	122817547	122817690	1
chr12	122821179	122826244	1
chr12	122825300	122826244	5
chr12	122837273	122839103	1
chr12	122845506	122848654	1
chr12	122861936	122865105	8
chr12	122864915	122865105	1
chr12	122966492	122967242	1
chr12	122973933	122975114	3
chr12	122995656	122999774	1
chr12	122995656	123005128	1
chr12	123001774	123006846	1
chr12	123028706	123031221	1
chr12	123030723	123032516	1
chr12	123030723	123034411	2
chr12	123052808	123061576	1
chr12	123054228	123058927	2
chr12	123062219	123065217	1
chr12	123068825	123071304	1
chr12	123081737	123087434	1
chr12	123497160	123498589	1
chr12	123645328	123687922	1
chr12	123645328	123699381	1
chr12	123647561	123648637	1
chr12	123651202	123665757	1
chr12	123678933	123682881	2
chr12	123678933	123687922	1
chr12	123678933	123707674	3
chr12	123702923	123707674	1
chr12	123705919	123707674	3
chr12	123798167	123800207	4
chr12	124071294	124074996	21
chr12	124090620	124099863	1
chr12	124102305	124103384	1
chr12	124179389	124191620	1
chr12	124218473	124221818	1
chr12	124856568	124862930	3
chr12	124904503	124922542	1
chr12	124950719	124979914	1
chr12	125279741	125299660	1
chr12	125292307	125302253	1
chr12	125298748	125302253	1
chr12	125587225	125591814	1
chr12	125587225	125621410	2
chr12	129299320	129299615	2
chr12	131280540	131293249	1
chr12	131439169	131456125	1
chr12	131484928	131490592	1
chr12	132237668	132241189	2
chr12	132380146	132392076	1
chr12	132464242	132479501	1
chr12	132471059	132472435	1
chr12	132569802	132606525	1
chr12	133083838	133084936	1
chr12	133102320	133124618	1
chr12	133148874	133158852	3
chr12	133245397	133248908	2
chr12	133310971	133312098	2
chr12	133324418	133324917	1
chr12	133324418	133331719	4
chr12	133357384	133360893	2
chr13	20412840	20413125	1
chr13	20534098	20593758	1
chr13	20567203	20580726	1
chr13	20625573	20626451	2
chr13	20625573	20635364	1
chr13	20625573	20641530	4
chr13	20632715	20641530	1
chr13	20635193	20641530	1
chr13	20656156	20657916	1
chr13	21170289	21171258	1
chr13	21303168	21306066	2
chr13	21305980	21306260	2
chr13	21305980	21311944	1
chr13	21361104	21418025	1
chr13	21361620	21396428	1
chr13	21364601	21371196	1
chr13	21364601	21396428	1
chr13	21429766	21442840	1
chr13	21436856	21442840	1
chr13	21557363	21557945	1
chr13	21619824	21620369	1
chr13	21619824	21620585	1
chr13	21729832	21732264	1
chr13	21732061	21746820	2
chr13	21735929	21746820	1
chr13	21742127	21742538	5
chr13	21742127	21746820	1
chr13	21976936	21987911	1
chr13	21987791	21999817	1
chr13	23927924	23942626	1
chr13	25478064	25487229	1
chr13	25883385	25895231	1
chr13	25901054	25901650	5
chr13	26898909	26911779	1
chr13	26974590	26975761	3
chr13	27664020	27680081	1
chr13	28001229	28004758	3
chr13	28124470	28136918	1
chr13	28155434	28155940	1
chr13	28748409	28752072	12
chr13	28748409	28771483	1
chr13	28830429	28835595	3
chr13	28830429	28841538	1
chr13	28830429	28855516	1
chr13	28834584	28835595	2
chr13	28840852	28866905	5
chr13	30096454	30127997	1
chr13	30104675	30110339	1
chr13	30801549	30815223	5
chr13	31204972	31205611	2
chr13	31719700	31727088	1
chr13	31728770	31733000	1
chr13	31789188	31803431	3
chr13	31797089	31803431	2
chr13	32698423	32699012	1
chr13	32893214	32900750	1
chr13	33054727	33101669	1
chr13	33091994	33096407	1
chr13	33091994	33101669	13
chr13	33096319	33101669	2
chr13	33109906	33111164	2
chr13	33232376	33284243	2
chr13	33275460	33330094	2
chr13	33306238	33309467	44
chr13	33306238	33320238	5
chr13	33306238	33327674	1
chr13	33338627	33349196	1
chr13	33679601	33679649	1
chr13	35615070	35672542	1
chr13	35622700	35644989	1
chr13	36878498	36878543	1
chr13	36886282	36910495	1
chr13	36900712	36909969	2
chr13	38935864	38935993	1
chr13	40293373	40301685	3
chr13	40924246	40924439	3
chr13	41133646	41134997	1
chr13	41507606	41508164	1
chr13	41507606	41518061	1
chr13	41507912	41508042	1
chr13	41515057	41518061	5
chr13	41517088	41518061	1
chr13	41639152	41646993	1
chr13	41642826	41646945	1
chr13	41797392	41837620	2
chr13	41826781	41835011	1
chr13	41826781	41835051	1
chr13	41828665	41835961	1
chr13	41890982	41894960	3
chr13	41890982	41905505	1
chr13	41890982	41910892	2
chr13	41892942	41910892	3
chr13	41897192	41905505	1
chr13	41943226	41946966	1
chr13	42245082	42277547	1
chr13	42263490	42267108	1
chr13	42275528	42335340	1
chr13	42385361	42393522	9
chr13	42385361	42407667	3
chr13	42390834	42393522	2
chr13	42439872	42442613	1
chr13	42772614	42783601	2
chr13	42773702	42803420	1
chr13	42860122	42882745	4
chr13	42888030	42891824	2
chr13	43986052	43987124	1
chr13	45975218	45980112	1
chr13	46077379	46085989	1
chr13	46562922	46594692	1
chr13	46562922	46619648	1
chr13	46577274	46594692	2
chr13	46616299	46619648	2
chr13	46616299	46619651	1
chr13	46619090	46619651	1
chr13	47266671	47279439	1
chr13	47297356	47308133	1
chr13	48827944	48835457	3
chr13	48830313	48832372	1
chr13	48936951	48955579	1
chr13	48947541	48955579	1
chr13	49688791	49712941	1
chr13	49705273	49720075	1
chr13	49712883	49741439	1
chr13	49712883	49720071	6
chr13	49741380	49749677	2
chr13	49742749	49749677	1
chr13	49742749	49752790	1
chr13	49771013	49772710	3
chr13	50025689	50026045	2
chr13	50025689	50042096	4
chr13	50054355	50057699	1
chr13	51501543	51509135	1
chr13	51501543	51523641	11
chr13	51517457	51517530	4
chr13	51893807	51894187	1
chr13	51939839	51969619	2
chr13	51950184	51952590	1
chr13	51956165	51963580	1
chr13	52293334	52301926	1
chr13	52992127	53001354	4
chr13	53007797	53009017	1
chr13	60316625	60385057	2
chr13	60348323	60453602	1
chr13	60348323	60545294	1
chr13	60348323	60385057	1
chr13	60374414	60385057	3
chr13	60384922	60413582	2
chr13	60384922	60453602	2
chr13	60407241	60413582	2
chr13	60485869	60499004	2
chr13	60485869	60584803	1
chr13	60544078	60548590	1
chr13	60544078	60566717	3
chr13	60544151	60566658	1
chr13	60686144	60707123	1
chr13	60686144	60707810	2
chr13	60707091	60709822	1
chr13	61034514	61041513	3
chr13	61057909	61109367	1
chr13	61102501	61109367	1
chr13	73347822	73352518	1
chr13	73491214	73547813	1
chr13	74419964	74420510	1
chr13	75884078	75887034	2
chr13	75884078	75900559	1
chr13	75884078	75923438	1
chr13	75900333	75911176	1
chr13	75900333	75936743	1
chr13	75930283	75936743	1
chr13	76391297	76417052	1
chr13	77454748	77454867	2
chr13	77700453	77703365	2
chr13	77714981	77807398	2
chr13	77748446	77759276	1
chr13	77763086	77765948	1
chr13	77779391	77807398	3
chr13	77779391	77818086	1
chr13	77785302	77807398	1
chr13	77791975	77818086	3
chr13	77798586	77818086	1
chr13	77798586	77807398	1
chr13	77817194	77862511	1
chr13	77825286	77838137	1
chr13	77831806	77870809	1
chr13	77847607	77870809	1
chr13	77852893	77870809	1
chr13	79896484	79932568	1
chr13	79908479	79911437	1
chr13	79908479	79918929	1
chr13	79908479	79953042	3
chr13	79915258	79918929	2
chr13	79929355	79953042	3
chr13	79942865	79953042	2
chr13	79945080	79946065	1
chr13	79945977	79953042	2
chr13	80080303	80095110	2
chr13	80092662	80095110	1
chr13	80094945	80113910	4
chr13	92345441	92380919	1
chr13	92380786	92408674	3
chr13	92380852	92560311	1
chr13	95686859	95705438	3
chr13	95686859	95715113	2
chr13	95686859	95727764	1
chr13	95695936	95711920	1
chr13	95768176	95822882	2
chr13	95768176	95840796	1
chr13	95768176	95847191	1
chr13	95813443	95822882	3
chr13	95813443	95840796	3
chr13	95813443	95818621	1
chr13	95822786	95830345	1
chr13	95862979	95899292	1
chr13	96234209	96246340	2
chr13	96277022	96285575	1
chr13	96282243	96285575	1
chr13	96375496	96377506	8
chr13	96409898	96416207	16
chr13	96409898	96416002	1
chr13	96485181	96489456	7
chr13	96485181	96519677	3
chr13	96485181	96536866	1
chr13	96515883	96519677	2
chr13	96519593	96540225	3
chr13	96577934	96622516	2
chr13	96577934	96651561	1
chr13	96589174	96624925	1
chr13	96622366	96665735	1
chr13	96622366	96651561	2
chr13	96622366	96648389	4
chr13	96636058	96648389	1
chr13	96636058	96651561	16
chr13	96637493	96648389	3
chr13	96638587	96648389	1
chr13	96870443	96870922	2
chr13	98009050	98009889	1
chr13	98043900	98044583	1
chr13	98658384	98668035	1
chr13	98865474	98865667	13
chr13	99017649	99020449	3
chr13	99056126	99076904	3
chr13	99171497	99171727	2
chr13	99890681	99896878	4
chr13	99896086	99896878	2
chr13	100909849	100925600	7
chr13	100953714	100962162	5
chr13	100982815	100992513	3
chr13	100982815	101020828	1
chr13	101077887	101101559	1
chr13	101308635	101321048	1
chr13	101315218	101322823	1
chr13	101828651	101944408	1
chr13	101828651	101944445	1
chr13	101910794	101997771	1
chr13	101997617	102031004	2
chr13	103275227	103280274	1
chr13	103275227	103309557	1
chr13	103279362	103289589	1
chr13	103289432	103309557	5
chr13	103303709	103309557	1
chr13	107209396	107212005	1
chr13	109535407	109550481	1
chr13	111274563	111276626	5
chr13	111303381	111335481	1
chr13	111315798	111353902	1
chr13	111335398	111340365	2
chr13	111857636	111862349	4
chr13	111857636	111896641	2
chr13	111857636	111885640	1
chr13	111857636	111870227	1
chr13	111870026	111870227	1
chr13	111870026	111896641	4
chr13	113153359	113181798	5
chr13	113153359	113210538	1
chr13	113158346	113181798	3
chr13	113170754	113200179	2
chr13	113170754	113181798	25
chr13	113170754	113174335	1
chr13	113200013	113223573	1
chr13	113219425	113223573	1
chr13	113242219	113296069	2
chr13	113514601	113516889	1
chr13	113728758	113730471	1
chr13	113832488	113838801	26
chr13	113832488	113850539	1
chr13	113832488	113845285	1
chr13	113832488	113839874	1
chr13	113832488	113838766	1
chr13	113832488	113835544	1
chr13	113832521	113838801	2
chr13	113838660	113854830	2
chr13	113845186	113854830	5
chr13	113849385	113854830	1
chr13	113850495	113854830	1
chr13	113885460	113899551	1
chr13	113891137	113915073	1
chr13	113893747	113909439	2
chr13	113897282	113898828	1
chr13	113963958	113964177	2
chr13	114149817	114157903	2
chr13	114149817	114175048	1
chr13	114157811	114175048	1
chr13	114164553	114175048	1
chr13	114174931	114193822	1
chr13	114174931	114188555	2
chr13	114806476	114839312	3
chr13	115002120	115007755	1
chr14	20811306	20811436	3
chr14	20863609	20864889	2
chr14	21460283	21460781	1
chr14	21679565	21702388	1
chr14	21679969	21702388	1
chr14	21698478	21702388	11
chr14	21698478	21731495	2
chr14	21825356	21829372	1
chr14	21961097	21961204	3
chr14	21971316	21972024	17
chr14	23375404	23380612	2
chr14	23378692	23380612	4
chr14	23531377	23540395	1
chr14	23532645	23540395	2
chr14	24735636	24737825	8
chr14	25443871	25444056	1
chr14	30093358	30105700	1
chr14	31055924	31084745	1
chr14	31139462	31144271	2
chr14	31185130	31204064	4
chr14	31380983	31420150	1
chr14	31404369	31425448	1
chr14	31405701	31424899	1
chr14	31416296	31425448	2
chr14	31535332	31542179	1
chr14	31596991	31602881	1
chr14	31626046	31647406	1
chr14	32559708	32563592	6
chr14	32559708	32586493	21
chr14	32585954	32586493	1
chr14	32586346	32621734	1
chr14	32902666	32903023	1
chr14	34394824	34396239	1
chr14	34394824	34400421	1
chr14	35020920	35024118	1
chr14	35044962	35078948	1
chr14	35055436	35078948	1
chr14	35055436	35074923	1
chr14	35072554	35078948	1
chr14	35227910	35242932	1
chr14	35245125	35245721	1
chr14	35252968	35262127	1
chr14	35331250	35331528	8
chr14	35433135	35441270	2
chr14	35438376	35441270	5
chr14	35476489	35478037	1
chr14	35487898	35488280	1
chr14	36018316	36104804	1
chr14	36064840	36104804	3
chr14	36103780	36125121	2
chr14	36121011	36128402	1
chr14	36133848	36194359	2
chr14	36302184	36304129	1
chr14	36783718	36784121	1
chr14	37736143	37739730	1
chr14	37754523	37777724	2
chr14	37754523	37838829	1
chr14	37777261	37892154	2
chr14	38205126	38266152	1
chr14	39646616	39647120	2
chr14	39648295	39648666	6
chr14	45587231	45599993	6
chr14	45644274	45646179	1
chr14	50069088	50074839	1
chr14	50114011	50141145	1
chr14	50120708	50122529	4
chr14	50128799	50141145	1
chr14	50130033	50141145	1
chr14	50130033	50141172	1
chr14	50131344	50131881	1
chr14	50131344	50141145	5
chr14	50585509	50626271	1
chr14	50585509	50626363	1
chr14	50600841	50616948	1
chr14	50732076	50760964	1
chr14	50906731	50910488	1
chr14	50941795	50949134	1
chr14	51107468	51111732	3
chr14	51208300	51219451	1
chr14	52936755	53011089	1
chr14	52948948	52957646	1
chr14	52948948	53011089	1
chr14	52977958	53011089	3
chr14	53064990	53100664	1
chr14	53118957	53120033	3
chr14	53197177	53237901	3
chr14	53211570	53226472	1
chr14	53224037	53226472	1
chr14	53558503	53570574	1
chr14	54866612	54878424	1
chr14	54875463	54882648	1
chr14	55168780	55169298	11
chr14	55203742	55231258	1
chr14	55215533	55231258	2
chr14	55423752	55424353	1
chr14	55433193	55434112	1
chr14	55433193	55448414	1
chr14	55448258	55468903	1
chr14	55643804	55643849	1
chr14	56078737	56086030	10
chr14	56078737	56096815	2
chr14	56114743	56115588	2
chr14	56119735	56125332	1
chr14	56122760	56128330	1
chr14	56122760	56134048	3
chr14	56645053	56757174	1
chr14	57072288	57092248	1
chr14	57696452	57714430	1
chr14	57710883	57714430	1
chr14	57713429	57714430	1
chr14	57713456	57713505	1
chr14	58785260	58796887	2
chr14	58955339	58979345	1
chr14	60581418	60592541	1
chr14	60718733	60718864	1
chr14	60749402	60758172	1
chr14	60749402	60759312	1
chr14	60749402	60766057	1
chr14	60752342	60759312	1
chr14	61262935	61264878	2
chr14	61262935	61285565	1
chr14	61275043	61285565	1
chr14	61909829	61924397	1
chr14	61915882	61952374	1
chr14	64449348	64453335	3
chr14	64465632	64467437	1
chr14	64465632	64483349	2
chr14	64465632	64489581	2
chr14	64723944	64749793	1
chr14	64884606	64886643	1
chr14	66028055	66028484	2
chr14	66082696	66096324	2
chr14	67147825	67147903	1
chr14	67291192	67432042	1
chr14	67567573	67589094	1
chr14	67631879	67635753	1
chr14	67720921	67722005	1
chr14	67720921	67746254	1
chr14	67736418	67746254	3
chr14	67841185	67849307	2
chr14	67851259	67851405	1
chr14	68056652	68059435	1
chr14	68228083	68229536	3
chr14	68290259	68301913	2
chr14	68352586	68353921	1
chr14	69387723	69392389	2
chr14	69583083	69589077	3
chr14	70234855	70237257	1
chr14	70418855	70444682	2
chr14	70418855	70490164	1
chr14	70442432	70461197	5
chr14	70459101	70461197	1
chr14	70459101	70490164	1
chr14	70459134	70462790	1
chr14	70459134	70480208	1
chr14	70459134	70490164	4
chr14	71267384	71267797	1
chr14	71428943	71445365	1
chr14	71455284	71485879	1
chr14	71455287	71462642	1
chr14	71511850	71543136	2
chr14	71518600	71524441	1
chr14	71568707	71576548	1
chr14	71571952	71572157	1
chr14	73459851	73460065	1
chr14	73538335	73544244	1
chr14	73554709	73555182	1
chr14	73614503	73614802	7
chr14	73614503	73614814	4
chr14	73637505	73640415	1
chr14	73733209	73733539	1
chr14	74203701	74206958	1
chr14	75130602	75130777	1
chr14	75136352	75138186	1
chr14	75136352	75140814	1
chr14	75137465	75150236	1
chr14	75245150	75245386	2
chr14	75269259	75291010	1
chr14	75269259	75296046	1
chr14	75276613	75291010	1
chr14	75368899	75368997	1
chr14	75506614	75509180	1
chr14	75508318	75509180	1
chr14	75513079	75516421	1
chr14	75567695	75570700	2
chr14	75576388	75577074	3
chr14	75587213	75590926	1
chr14	76173361	76187046	1
chr14	76173361	76201632	1
chr14	76184204	76201632	1
chr14	76198681	76201632	3
chr14	76232405	76238197	1
chr14	76633006	76647192	2
chr14	76633006	76662315	3
chr14	77256954	77275986	1
chr14	77270129	77275986	1
chr14	77893715	77902262	2
chr14	79786633	79789300	1
chr14	79933564	79933745	1
chr14	80944597	80997230	1
chr14	80963812	80997230	2
chr14	80963812	81244390	1
chr14	80963812	81209611	1
chr14	81192443	81244390	1
chr14	81209419	81227957	3
chr14	81209419	81244390	21
chr14	81223236	81244390	1
chr14	81296496	81297638	5
chr14	81297487	81372425	4
chr14	81297487	81366373	3
chr14	81297487	81307112	26
chr14	81302549	81307112	5
chr14	81302736	81307112	1
chr14	81304548	81307112	2
chr14	81304548	81329217	1
chr14	81362062	81372425	3
chr14	88883055	88904247	1
chr14	89029995	89044484	1
chr14	89041037	89044484	2
chr14	89041037	89078258	1
chr14	89042184	89044484	2
chr14	89068268	89078258	1
chr14	90429452	90442159	2
chr14	90450860	90459827	1
chr14	91339976	91389540	1
chr14	91444650	91467503	1
chr14	91927725	91948537	1
chr14	91931594	91957146	1
chr14	91939377	91939714	1
chr14	91947920	91957146	3
chr14	91947920	91952074	3
chr14	92465584	92478139	1
chr14	92482040	92488175	2
chr14	92549470	92562481	1
chr14	92555074	92560175	2
chr14	92555074	92562481	1
chr14	92562437	92563182	2
chr14	92592466	92609638	3
chr14	92592466	92604691	1
chr14	92600355	92604691	1
chr14	92600594	92609638	1
chr14	92608508	92609638	1
chr14	93273081	93275864	2
chr14	93723541	93730339	1
chr14	93730131	93730339	1
chr14	93760204	93761283	1
chr14	93760204	93762503	4
chr14	95596395	95599840	1
chr14	95606996	95608085	2
chr14	96807859	96813678	7
chr14	96986392	96987409	1
chr14	96986392	96991728	1
chr14	96986392	96994343	1
chr14	97002216	97010595	1
chr14	97008580	97031551	1
chr14	97018817	97031551	1
chr14	97022574	97031551	4
chr14	97299804	97304154	4
chr14	97299804	97342457	1
chr14	97299804	97327072	32
chr14	97299804	97322923	2
chr14	97304099	97327072	1
chr14	97312432	97327072	13
chr14	97313594	97322923	1
chr14	97319168	97327072	1
chr14	99924616	99932150	38
chr14	99924616	99941671	2
chr14	100373975	100377913	1
chr14	100551024	100563995	1
chr14	100750755	100750917	1
chr14	100826891	100828258	1
chr14	102348498	102378810	1
chr14	102349594	102372866	1
chr14	102368056	102372866	1
chr14	102372739	102373322	3
chr14	102442049	102449946	1
chr14	102466326	102469302	1
chr14	102468874	102469302	1
chr14	102489088	102496619	1
chr14	102547777	102551084	1
chr14	102661275	102676199	3
chr14	102700025	102729953	1
chr14	102792322	102805560	1
chr14	102880973	102931626	1
chr14	103130223	103148315	1
chr14	103167615	103180954	1
chr14	103180760	103188753	1
chr14	103180760	103192898	1
chr14	103336522	103342862	2
chr14	103355897	103363738	1
chr14	103361410	103363738	1
chr14	103470265	103478525	1
chr14	103865288	103871604	3
chr14	103923479	103928798	2
chr14	103928742	103933528	2
chr14	103933416	103941547	1
chr14	103941330	103946827	1
chr14	104193129	104195519	1
chr14	104201337	104205360	1
chr14	104245082	104251251	1
chr14	104618352	104618798	1
chr14	104633242	104633368	1
chr14	105168298	105168508	1
chr14	105179544	105181193	1
chr14	105205665	105209528	1
chr14	105718844	105739231	4
chr14	105718844	105739227	1
chr14	105814830	105836237	1
chr15	20668084	20671623	1
