Chr	Start	End	SRR445016_pairs_Chimeric.out.junction
chr12	6978422	6979300	3
chr12	6978422	6978937	7
chr12	6978422	6978609	1
chr12	6978422	6978554	2
chr12	6978555	6978814	1
chr12	7024985	7025676	1
chr12	7026202	7027326	1
chr12	7037450	7037552	1
chr12	7043003	7043741	1
chr12	7080087	7083602	1
chr12	7080087	7083855	1
chr12	7173938	7174318	1
chr12	7252282	7254683	1
chr12	7262971	7263145	1
chr12	7293838	7295907	1
chr12	7293838	7303659	1
chr12	7295465	7295907	1
chr12	7301568	7302289	1
chr12	7301568	7303659	3
chr12	7342958	7362962	2
chr12	7342958	7356147	1
chr12	7343955	7344141	1
chr12	7527038	7527352	2
chr12	8085777	8086405	1
chr12	8192415	8192761	21
chr12	8197356	8197554	1
chr12	8244365	8245380	1
chr12	8244365	8245651	2
chr12	8248197	8255578	1
chr12	8255504	8278273	1
chr12	8273504	8278273	1
chr12	8866407	8866637	6
chr12	8866407	8877767	1
chr12	9073581	9074346	3
chr12	9073581	9075384	1
chr12	9096001	9096506	28
chr12	9447028	9447559	1
chr12	9554343	9561545	1
chr12	9571098	9571295	1
chr12	9580417	9581807	1
chr12	9585212	9585903	1
chr12	9586035	9586690	1
chr12	9586883	9586996	1
chr12	10658980	10659368	3
chr12	10777250	10789795	1
chr12	10856650	10868382	2
chr12	10865810	10868382	1
chr12	10999644	11001006	1
chr12	11875534	11905513	1
chr12	11891561	11905513	1
chr12	11905384	12006495	1
chr12	11992074	11992238	3
chr12	11992074	12006495	4
chr12	12022358	12022903	23
chr12	12037379	12038960	4
chr12	12397196	12397589	101
chr12	12514140	12514283	1
chr12	12653453	12674397	2
chr12	12672796	12674397	10
chr12	12788711	12788908	12
chr12	12891658	12892392	3
chr12	12892147	12901776	1
chr12	12892147	12901202	1
chr12	12892147	12892392	2
chr12	12901092	12901776	1
chr12	13061177	13062105	1
chr12	13140086	13142349	2
chr12	13208485	13229077	1
chr12	13232723	13233848	1
chr12	13364403	13367607	2
chr12	13364403	13366755	2
chr12	14546552	14548186	1
chr12	14609495	14610229	11
chr12	14609495	14619524	3
chr12	14628824	14631406	1
chr12	14628824	14649277	1
chr12	14632690	14634119	1
chr12	14633937	14634119	1
chr12	14923805	14923926	1
chr12	15793637	15815033	1
chr12	15803757	15811519	1
chr12	15834160	15901573	1
chr12	16069051	16112858	2
chr12	16108831	16115881	1
chr12	16109870	16115881	5
chr12	16130052	16135370	2
chr12	16135242	16185588	1
chr12	16314492	16397957	1
chr12	19406874	19410471	6
chr12	19406874	19418784	1
chr12	19406874	19413955	8
chr12	19407979	19413955	2
chr12	19436214	19436679	1
chr12	19436214	19440490	1
chr12	19473496	19501453	1
chr12	19473496	19506936	1
chr12	19475244	19475601	4
chr12	19489449	19496368	2
chr12	19496257	19501453	6
chr12	19496257	19498822	2
chr12	19498776	19501453	3
chr12	19498776	19506936	16
chr12	19500044	19501453	1
chr12	19501333	19506936	1
chr12	19511162	19519043	1
chr12	19511162	19522732	1
chr12	19514516	19522732	1
chr12	19615444	19615651	1
chr12	19615444	19619784	9
chr12	19615444	19626289	29
chr12	19615444	19646920	5
chr12	19615444	19653155	32
chr12	19626182	19646920	3
chr12	19626182	19653155	2
chr12	19646734	19653155	2
chr12	19646734	19646920	5
chr12	19665332	19667718	1
chr12	20774230	20792891	2
chr12	21639413	21652549	1
chr12	21659819	21665310	1
chr12	21796869	21807611	1
chr12	21928322	21928476	1
chr12	22635491	22646271	1
chr12	22637631	22659753	1
chr12	22643057	22646271	1
chr12	22643057	22659753	19
chr12	22643057	22666313	1
chr12	22646157	22659753	14
chr12	22646157	22666313	5
chr12	22659645	22671071	5
chr12	22670920	22697113	1
chr12	22796697	22814139	2
chr12	22796697	22826594	22
chr12	22796697	22796956	2
chr12	22811948	22826594	3
chr12	23793746	24048958	2
chr12	23818378	24048958	2
chr12	23887618	23908658	3
chr12	23887618	24048958	2
chr12	23998917	24048958	8
chr12	24995016	25002883	2
chr12	25002720	25034345	1
chr12	25002720	25047409	1
chr12	25031464	25047409	4
chr12	25034235	25047409	1
chr12	25047209	25054819	1
chr12	25101203	25101368	2
chr12	26147970	26208379	7
chr12	26194907	26208379	10
chr12	26205491	26208379	9
chr12	26208169	26208379	3
chr12	26596476	26628351	1
chr12	26731646	26755639	2
chr12	26755303	26755639	1
chr12	26834807	26839565	2
chr12	26848539	26869175	1
chr12	26864106	26869175	2
chr12	26922282	26943160	1
chr12	27075549	27081838	1
chr12	27132717	27133579	2
chr12	27143383	27143560	3
chr12	27143383	27152609	14
chr12	27143383	27156323	4
chr12	27148170	27156323	7
chr12	27149675	27152609	40
chr12	27461272	27462130	1
chr12	27521195	27529349	21
chr12	27521195	27530497	3
chr12	27521195	27533337	17
chr12	27521195	27521345	3
chr12	27521195	27523163	35
chr12	27521195	27529320	5
chr12	27529279	27533337	1
chr12	27604792	27604921	1
chr12	27786295	27788048	2
chr12	27824364	27826760	1
chr12	27824364	27827154	1
chr12	27825360	27827154	1
chr12	27825360	27835636	1
chr12	27832422	27842136	1
chr12	27867713	27869391	4
chr12	27867713	27877119	95
chr12	27867713	27888489	3
chr12	27867713	27890541	2
chr12	27872741	27877119	1
chr12	27888380	27890541	1
chr12	28378232	28457644	1
chr12	28408514	28412375	11
chr12	28408935	28412375	1
chr12	28457559	28460682	1
chr12	28458582	28460682	12
chr12	28515371	28544344	2
chr12	29193358	29193503	1
chr12	29509315	29514618	3
chr12	29689142	29725151	1
chr12	29709790	29786269	1
chr12	30783594	30789988	1
chr12	30792449	30809684	1
chr12	30802071	30819185	1
chr12	30814075	30816588	1
chr12	30818154	30819185	1
chr12	30822117	30829521	1
chr12	30826924	30827687	6
chr12	30833416	30843511	1
chr12	30866719	30877385	2
chr12	30872013	30873849	1
chr12	30872013	30906493	1
chr12	30873745	30877385	9
chr12	30873745	30879022	3
chr12	30887902	30894040	4
chr12	30893954	30904067	4
chr12	31230879	31231471	1
chr12	31237517	31238060	1
chr12	31246179	31249924	1
chr12	31545201	31545630	17
chr12	31551109	31562318	1
chr12	31552588	31555577	1
chr12	31555432	31568382	1
chr12	31555432	31562318	2
chr12	31579227	31586182	1
chr12	31579227	31600703	1
chr12	31586089	31595859	4
chr12	31586089	31600703	3
chr12	31595709	31600703	5
chr12	31604874	31605410	5
chr12	31648744	31652605	11
chr12	31841941	31854941	3
chr12	31841941	31862359	1
chr12	31850295	31850891	1
chr12	31854797	31862359	4
chr12	31867816	31872290	1
chr12	32326328	32369393	1
chr12	32369181	32369393	2
chr12	32480395	32481489	2
chr12	32734912	32751520	1
chr12	32751431	32754357	2
chr12	32760891	32764217	1
chr12	32771112	32771216	2
chr12	32854349	32854496	1
chr12	32861087	32866305	4
chr12	32861087	32871697	6
chr12	32863863	32866305	7
chr12	32863863	32871697	2
chr12	32866143	32871697	6
chr12	32866143	32875567	3
chr12	32871577	32875567	1
chr12	32873598	32875567	1
chr12	32898614	32900297	4
chr12	32898614	32903041	2
chr12	32900010	32900297	1
chr12	32900010	32903808	3
chr12	38882157	38882366	1
chr12	39695282	39705355	1
chr12	40412648	40422311	1
chr12	40422103	40422485	1
chr12	40422103	40442012	25
chr12	41639636	41639766	2
chr12	41708837	41709062	1
chr12	42491244	42523653	2
chr12	42499620	42523653	1
chr12	42512802	42523653	1
chr12	42565942	42604421	1
chr12	42592938	42604421	1
chr12	42592938	42604482	1
chr12	42604157	42614751	1
chr12	42604157	42607589	1
chr12	42604157	42606286	22
chr12	42604157	42604537	1
chr12	42604157	42604480	1
chr12	42604157	42604482	50
chr12	42604157	42604421	28
chr12	42745172	42745851	18
chr12	42745687	42768876	3
chr12	42748963	42768876	2
chr12	42748963	42781337	2
chr12	42748963	42787491	1
chr12	42768665	42768876	18
chr12	42768665	42781337	1
chr12	44171433	44176293	1
chr12	44222231	44222382	1
chr12	44238427	44338145	1
chr12	44334175	44334309	1
chr12	44537328	44605170	8
chr12	45621419	45626745	1
chr12	45725078	45771896	1
chr12	45725078	45761576	2
chr12	45725078	45742414	1
chr12	45725078	45751207	11
chr12	45740805	45742414	1
chr12	45740805	45761576	1
chr12	45771836	45784281	8
chr12	45781944	45784281	1
chr12	45803140	45816845	1
chr12	45810482	45816845	1
chr12	45814854	45816845	7
chr12	46123827	46124900	2
chr12	46123827	46205334	1
chr12	46123827	46125097	1
chr12	46205201	46211671	1
chr12	46205201	46215270	7
chr12	46230372	46233279	5
chr12	46285563	46287504	9
chr12	46318511	46318857	2
chr12	46325289	46345510	1
chr12	46339032	46345510	11
chr12	46339032	46357971	2
chr12	46342220	46345510	8
chr12	46591503	46592526	2
chr12	46622936	46623422	3
chr12	46633462	46635700	1
chr12	46756804	46758339	2
chr12	46757707	46758339	1
chr12	46757811	46758171	3
chr12	46760647	46761123	1
chr12	46761050	46764640	1
chr12	46764295	46764640	1
chr12	46764357	46765070	1
chr12	46764961	46765162	1
chr12	46965039	46971067	1
chr12	47097713	47097831	1
chr12	47497502	47501947	3
chr12	47497896	47501947	72
chr12	48090059	48091502	2
chr12	48137478	48137769	2
chr12	48174873	48175031	1
chr12	48178234	48178409	2
chr12	48187152	48187371	1
chr12	48187152	48196085	1
chr12	48188967	48190925	1
chr12	48465450	48468576	4
chr12	48468107	48468576	3
chr12	48482584	48491907	8
chr12	48482584	48495299	1
chr12	48490126	48491907	1
chr12	48490126	48495299	5
chr12	48523207	48523305	1
chr12	48528504	48528612	1
chr12	48531504	48535849	2
chr12	48533138	48533287	1
chr12	48543110	48547312	2
chr12	48735865	48735965	1
chr12	49054149	49055026	2
chr12	49062889	49065745	1
chr12	49062889	49073616	2
chr12	49072819	49073021	1
chr12	49075460	49075969	1
chr12	49089782	49089945	4
chr12	49091921	49094856	1
chr12	49167252	49167881	1
chr12	49167252	49168301	1
chr12	49168185	49168837	1
chr12	49217127	49219275	1
chr12	49217464	49219552	1
chr12	49226006	49226123	1
chr12	49227060	49228280	6
chr12	49230677	49231176	1
chr12	49231064	49231440	1
chr12	49239357	49239565	1
chr12	49415214	49415320	1
chr12	49436344	49437211	1
chr12	49436442	49436523	1
chr12	49436779	49436845	2
chr12	49437974	49438305	1
chr12	49446520	49446697	2
chr12	49448090	49449144	1
chr12	49449824	49450130	1
chr12	49491349	49491804	1
chr12	49491349	49491888	70
chr12	49491349	49494237	1
chr12	49494223	49495093	1
chr12	49495255	49500828	1
chr12	49719284	49723237	4
chr12	49722710	49723237	5
chr12	49854553	49878452	1
chr12	49854553	49884514	5
chr12	49854553	49854820	2
chr12	49878373	49884514	1
chr12	49883248	49884514	4
chr12	49888524	49893988	3
chr12	49888524	49908396	1
chr12	49890616	49893988	4
chr12	49908338	49912965	1
chr12	49916637	49916937	1
chr12	49948338	49948469	1
chr12	49959860	49960624	1
chr12	50040669	50041151	1
chr12	50040669	50041587	1
chr12	50043342	50043638	1
chr12	50047009	50062337	1
chr12	50048693	50050973	1
chr12	50050187	50052377	2
chr12	50053557	50055832	1
chr12	50055749	50059990	1
chr12	50055749	50062337	20
chr12	50059615	50062337	23
chr12	50146247	50149538	3
chr12	50146247	50153104	2
chr12	50152010	50153104	1
chr12	50152264	50152465	1
chr12	50156986	50157224	1
chr12	50157823	50158286	1
chr12	50196496	50196565	1
chr12	50384467	50386438	4
chr12	50385781	50386438	98
chr12	50385781	50388292	3
chr12	50385781	50410502	1
chr12	50385822	50386421	1
chr12	50387914	50390987	1
chr12	50387914	50412372	1
chr12	50387914	50393516	2
chr12	50387914	50388292	1
chr12	50392924	50396083	3
chr12	50392924	50400419	3
chr12	50392924	50410502	1
chr12	50394955	50400419	1
chr12	50394955	50410502	2
chr12	50396030	50400419	2
chr12	50398018	50410502	1
chr12	50398018	50400419	5
chr12	50400217	50400419	4
chr12	50400217	50410502	1
chr12	50410414	50412372	5
chr12	50475043	50475147	1
chr12	50488220	50490755	27
chr12	50586235	50595107	1
chr12	50586235	50599851	1
chr12	50821545	50822873	28
chr12	50821545	50835426	2
chr12	50821545	50829407	2
chr12	50821545	50824353	33
chr12	50821548	50822873	3
chr12	50821548	50824353	2
chr12	50824278	50829407	2
chr12	50824278	50834332	3
chr12	50829271	50831621	1
chr12	50829271	50848200	1
chr12	50831518	50835426	2
chr12	50835373	50855130	1
chr12	50848097	50855130	11
chr12	50848097	50860903	1
chr12	50848097	50867950	1
chr12	50854918	50856413	1
chr12	50854918	50867950	3
chr12	50854918	50860903	1
chr12	50854918	50855130	2
chr12	50856365	50860903	3
chr12	50856365	50867950	6
chr12	50860742	50867950	3
chr12	50867198	50867950	1
chr12	50867782	50867950	1
chr12	50949653	50949783	1
chr12	51064969	51065181	1
chr12	51064969	51077031	4
chr12	51064969	51074546	6
chr12	51064969	51069231	4
chr12	51064969	51068412	3
chr12	51068257	51080465	1
chr12	51074455	51080465	1
chr12	51076921	51090958	5
chr12	51079616	51090958	3
chr12	51089050	51090958	1
chr12	51092111	51092985	1
chr12	51108178	51108379	2
chr12	51122331	51130893	1
chr12	51125152	51126319	2
chr12	51127918	51130893	2
chr12	51173923	51189792	3
chr12	51207793	51208222	9
chr12	51365903	51366045	1
chr12	51382165	51404549	1
chr12	51384578	51386712	2
chr12	51389412	51399219	1
chr12	51398571	51404549	1
chr12	51402259	51404549	106
chr12	51402259	51404592	1
chr12	51421624	51421730	1
chr12	51442817	51450285	4
chr12	51442817	51453552	1
chr12	51442817	51451911	2
chr12	51442817	51447643	1
chr12	51447561	51450285	4
chr12	51447595	51450285	1
chr12	51449618	51450285	5
chr12	51449618	51451911	1
chr12	51450133	51451911	3
chr12	51461456	51461752	4
chr12	51461456	51467865	3
chr12	51467572	51467865	1
chr12	51467606	51467865	49
chr12	51467606	51470430	2
chr12	51470194	51470430	1
chr12	51492559	51493562	1
chr12	51495718	51497986	3
chr12	51497453	51497986	2
chr12	51502904	51511530	1
chr12	51504660	51511530	5
chr12	51504660	51512555	1
chr12	51510098	51512555	2
chr12	51600573	51604254	1
chr12	51752916	51759363	1
chr12	51757905	51759363	1
chr12	51770979	51777366	1
chr12	51770979	51773668	3
chr12	51773075	51773668	1
chr12	51773075	51777366	1
chr12	51777245	51778122	1
chr12	51826623	51826734	1
chr12	51834492	51847483	1
chr12	51834492	51868990	1
chr12	51845908	51847483	3
chr12	51863398	51864309	3
chr12	51868126	51868990	4
chr12	51885981	51886095	1
chr12	52056548	52056877	9
chr12	52077958	52080241	1
chr12	52077958	52081003	2
chr12	52077958	52082633	2
chr12	52077958	52082880	3
chr12	52094928	52096698	1
chr12	52096557	52099407	1
chr12	52096557	52100499	1
chr12	52139687	52145377	20
chr12	52180326	52188425	2
chr12	52426643	52426839	1
chr12	52450841	52451314	1
chr12	52574297	52579371	1
chr12	53448970	53449629	27
chr12	53451811	53452229	1
chr12	53468433	53469595	1
chr12	53494496	53494944	12
chr12	53563856	53567554	1
chr12	53662539	53662712	1
chr12	53662539	53664582	1
chr12	53663763	53666641	2
chr12	53670404	53671744	3
chr12	53670404	53671392	1
chr12	53670404	53671011	44
chr12	53670867	53671392	1
chr12	53676913	53677951	1
chr12	53685474	53687313	5
chr12	53686237	53686340	2
chr12	53689424	53691606	1
chr12	53701836	53714476	7
chr12	53708082	53709566	5
chr12	53708248	53708534	1
chr12	53775443	53805219	2
chr12	53800369	53803345	4
chr12	53803146	53803345	2
chr12	53876228	53876333	2
chr12	53878840	53880031	1
chr12	53879840	53881212	1
chr12	54062932	54063732	2
chr12	54106884	54107684	2
chr12	54113523	54115967	6
chr12	54635528	54639999	1
chr12	54639899	54646011	2
chr12	54739244	54741835	1
chr12	54984046	54984245	1
chr12	55807909	55808457	1
chr12	56094683	56094938	1
chr12	56230900	56232518	4
chr12	56335294	56346215	1
chr12	56345407	56347194	1
chr12	56395996	56396504	2
chr12	56405201	56405521	1
chr12	56510614	56510714	1
chr12	56527201	56528212	11
chr12	56531616	56536516	1
chr12	56532093	56532146	1
chr12	56532552	56536516	1
chr12	56537771	56538022	1
chr12	56604081	56604352	11
chr12	56604081	56610397	3
chr12	56607742	56610397	10
chr12	56632711	56632811	1
chr12	56632943	56633074	1
chr12	56633653	56633922	1
chr12	56637022	56642654	1
chr12	56637199	56637568	1
chr12	56637946	56638136	1
chr12	56645959	56647584	1
chr12	56647072	56648063	1
chr12	56648524	56648648	4
chr12	56668561	56676775	9
chr12	56669780	56676775	3
chr12	56676204	56676775	10
chr12	56676204	56677641	2
chr12	56719119	56720193	1
chr12	56739618	56739792	1
chr12	56739930	56740408	5
chr12	56742313	56743420	40
chr12	56742708	56743045	1
chr12	56744196	56744974	1
chr12	56748914	56749033	1
chr12	56814772	56814858	1
chr12	56817008	56817259	2
chr12	56823889	56824752	2
chr12	56824665	56826305	3
chr12	56824665	56826308	14
chr12	56824665	56827436	1
chr12	56825255	56826308	1
chr12	56825255	56828015	4
chr12	56826810	56828015	15
chr12	56956201	56975936	8
chr12	56956201	56980710	2
chr12	56956201	56965639	90
chr12	56956201	56956367	1
chr12	56962759	56965639	25
chr12	56962759	56975663	1
chr12	56962759	56975936	6
chr12	56962759	56980710	2
chr12	56962818	56963658	5
chr12	56974968	56975936	1
chr12	56997143	56997484	3
chr12	56997143	56999111	44
chr12	56998001	56999111	18
chr12	57006799	57007017	6
chr12	57007737	57009391	3
chr12	57011179	57020898	1
chr12	57014874	57022527	3
chr12	57032890	57033976	3
chr12	57033764	57037371	1
chr12	57036242	57037742	7
chr12	57037187	57037371	1
chr12	57037621	57038739	1
chr12	57059988	57064148	7
chr12	57065533	57066849	5
chr12	57108146	57118307	1
chr12	57115373	57115618	1
chr12	57118789	57118961	1
chr12	57127931	57139965	1
chr12	57127931	57133147	4
chr12	57132218	57133147	1
chr12	57132218	57135360	1
chr12	57132218	57135413	1
chr12	57140532	57144979	1
chr12	57440336	57442127	1
chr12	57453656	57466695	1
chr12	57453662	57463089	2
chr12	57453662	57466695	1
chr12	57463017	57466663	2
chr12	57463017	57466695	8
chr12	57492288	57493873	11
chr12	57492288	57496704	2
chr12	57493779	57496704	5
chr12	57499974	57500082	1
chr12	57499974	57501432	1
chr12	57547991	57556766	1
chr12	57547991	57552421	2
chr12	57547991	57550703	1
chr12	57547991	57548484	5
chr12	57549877	57550066	1
chr12	57552363	57556142	1
chr12	57554676	57554898	1
chr12	57566951	57567763	1
chr12	57570824	57571374	16
chr12	57574450	57575074	1
chr12	57581050	57581239	1
chr12	57626963	57627893	2
chr12	57640587	57641981	3
chr12	57693135	57697000	1
chr12	57789532	57793507	1
chr12	57857448	57857874	5
chr12	57857448	57860172	1
chr12	57861116	57862007	9
chr12	57883700	57884363	1
chr12	57891940	57892406	7
chr12	57891940	57894305	1
chr12	57905481	57906747	1
chr12	57905791	57906747	1
chr12	57923524	57923599	3
chr12	57925798	57928235	1
chr12	57927736	57929328	1
chr12	57927736	57928235	19
chr12	57928839	57929628	9
chr12	57957222	57958756	2
chr12	57998427	58000301	1
chr12	58021658	58021907	1
chr12	58160006	58160629	1
chr12	58163348	58163739	1
chr12	58217687	58217872	1
chr12	58220129	58223379	1
chr12	58339411	58347472	2
chr12	58340778	58347472	13
chr12	59264130	59264344	1
chr12	59426387	59426500	2
chr12	59989946	60098799	1
chr12	60058677	60098799	1
chr12	60098553	60098799	3
chr12	62114124	62114244	2
chr12	62231783	62231880	1
chr12	62743002	62749256	1
chr12	62777859	62778083	5
chr12	62784937	62785209	1
chr12	62864481	62871869	1
chr12	62887695	62919882	1
chr12	62892699	62895478	4
chr12	62894563	62895478	3
chr12	62894563	62902260	2
chr12	62902066	62902260	1
chr12	62918295	62919882	1
chr12	62928625	62929489	2
chr12	62928625	62932285	5
chr12	62943448	62946954	4
chr12	62943448	62949972	1
