Chr	Start	End	pos_pairs_Chimeric.out.junction
chr16	53907698	53922863	7
chr16	56401356	56423287	5
chr16	56419831	56442028	9
chr16	56492460	56496546	4
chr16	56792450	56857758	9
chr16	56900982	56902284	6
chr16	56900982	56906698	5
chr16	56900982	56933528	5
chr16	56900985	56902284	4
chr16	56903641	56904648	3
chr16	56903641	56913139	3
chr16	56904008	56916409	4
chr16	56906263	56906698	5
chr16	56906263	56913139	7
chr16	56906568	56913139	8
chr16	56906568	56916409	4
chr16	56911989	56921005	4
chr16	56913454	56924268	6
chr16	56916308	56936420	9
chr16	56920865	56921005	3
chr16	56920865	56921943	5
chr16	56925995	56928554	6
chr16	56926865	56928554	6
chr16	57050986	57054919	3
chr16	57101299	57101740	7
chr16	57103748	57108595	5
chr16	57238416	57255327	11
chr16	57250019	57255327	6
chr16	57499865	57500139	5
chr16	57785553	57789150	9
chr16	58036383	58036549	8
chr16	58568051	58568299	4
chr16	58594116	58594266	6
chr16	58594116	58608664	3
chr16	58594116	58609033	7
chr16	58594116	58610408	9
chr16	58594116	58610486	3
chr16	58594116	58616807	3
chr16	58594116	58619410	3
chr16	58594116	58620652	10
chr16	58594116	58621782	6
chr16	58610367	58617086	6
chr16	58709844	58710250	6
chr16	58711230	58712798	5
chr16	58749918	58750717	4
chr16	58753100	58757806	8
chr16	66642212	66643906	4
chr16	66971940	66973261	5
chr16	66971940	66975751	3
chr16	67070542	67116242	9
chr16	67226664	67228883	2
chr16	67478431	67478609	4
chr16	67899005	67902314	4
chr16	67912640	67916230	8
chr16	67980074	67981338	3
chr16	67980074	67988676	5
chr16	68059318	68072052	2
chr16	68087467	68088520	3
chr16	68100220	68105011	8
chr16	68160351	68160513	7
chr16	68265081	68267785	7
chr16	68300496	68300624	4
chr16	68300496	68309152	6
chr16	68308594	68309152	3
chr16	68355329	68358735	6
chr16	68381114	68386312	3
chr16	68912021	68914533	6
chr16	69170599	69177292	6
chr16	69171704	69197081	3
chr16	69173728	69177292	6
chr16	69177081	69177292	4
chr16	69189774	69197081	6
chr16	69189774	69201088	4
chr16	69189774	69199429	7
chr16	69199244	69201088	7
chr16	69279505	69318147	5
chr16	69317951	69318147	7
chr16	69680931	69711238	4
chr16	69833077	69905834	9
chr16	69874029	69876023	4
chr16	70044654	70045832	2
chr16	70076254	70076906	2
chr16	70154364	70154622	4
chr16	70162687	70163025	6
chr16	70177413	70180131	6
chr16	70177413	70182456	8
chr16	70178324	70182456	3
chr16	70178324	70180131	5
chr16	70291936	70293089	6
chr16	70292883	70296427	5
chr16	70294947	70296427	2
chr16	70298861	70299565	4
chr16	70298861	70302282	12
chr16	70497072	70497677	6
chr16	70497072	70499079	6
chr16	70500035	70504329	7
chr16	70500035	70505255	4
chr16	70502752	70503226	8
chr16	70516632	70548412	9
chr16	70578341	70602398	7
chr16	70578341	70599173	10
chr16	70578341	70578436	4
chr16	70582273	70582345	4
chr16	70708209	70710881	6
chr16	70710784	70710881	3
chr16	71701081	71706225	10
chr16	71701081	71715808	8
chr16	71703178	71706225	5
chr16	71710350	71713438	3
chr16	71710350	71715808	8
chr16	71712658	71715808	3
chr16	71713292	71724612	8
chr16	71715654	71715808	6
chr16	71736501	71748704	3
chr16	71748415	71748704	7
chr16	71772845	71773244	2
chr16	71779047	71784235	6
chr16	71792711	71805155	11
chr16	71799392	71803602	5
chr16	71799392	71823385	6
chr16	71803526	71803602	3
chr16	72122886	72124685	8
chr16	72133103	72138525	3
chr16	72134335	72134496	6
chr16	72142372	72143409	6
chr16	72845476	72845937	5
chr16	72923630	72994093	5
chr16	74491772	74493687	5
chr16	74493580	74497377	7
chr16	74524899	74530542	7
chr16	74660241	74670475	9
chr16	74660241	74671868	1
chr16	74662350	74670475	8
chr16	74664679	74671868	6
chr16	74666421	74670475	5
chr16	74666421	74671868	6
chr16	74666421	74678633	3
chr16	74670244	74671868	7
chr16	74671754	74671868	5
chr16	74678260	74686020	6
chr16	74685818	74686020	6
chr16	74694830	74695349	3
chr16	74919551	74937998	7
chr16	74926382	74937998	2
chr16	74942806	74943815	3
chr16	74942806	74957901	2
chr16	74943399	74972164	9
chr16	74946096	74990508	4
chr16	74957824	74972164	5
chr16	74957824	74976724	5
chr16	74957824	74985441	5
chr16	74972048	74976724	5
chr16	74972048	74990508	7
chr16	74972048	74999720	2
chr16	74982417	74999720	6
chr16	74985356	74990508	1
chr16	75127470	75140469	4
chr16	75646141	75651170	2
chr16	75646141	75652596	6
chr16	75646141	75654718	6
chr16	78458767	78466649	8
chr16	81142167	81145978	4
chr16	81388010	81399083	9
chr16	81388010	81410933	8
chr16	84089610	84103643	5
chr16	84094287	84103643	5
chr16	84099295	84103643	9
chr16	84100094	84103643	6
chr16	84101272	84103643	9
chr16	84101944	84103643	5
chr16	84115352	84115513	6
chr16	84767041	84779279	2
chr16	84773915	84779279	5
chr16	85022369	85029613	6
chr16	85023910	85029613	5
chr16	85667520	85688597	8
chr16	85667520	85691210	5
chr16	85667520	85689523	6
chr16	85667520	85682357	6
chr16	87376483	87380856	9
chr16	87448882	87452507	8
chr16	87453389	87454322	2
chr16	87457416	87493737	5
chr16	87493614	87493737	3
chr16	87742871	87764250	6
chr16	87760371	87764250	3
chr16	87782279	87795646	4
chr16	87885330	87885455	4
chr16	88008654	88014733	1
chr16	88008654	88017865	4
chr16	88037901	88069000	3
chr16	88061089	88069000	1
chr16	88066715	88069000	1
chr16	88694030	88695262	7
chr16	88724323	88725128	5
chr16	88766028	88767826	4
chr16	89164999	89169167	8
chr16	89167070	89169167	4
chr16	89287405	89288591	4
chr16	89341222	89341599	1
chr16	89598312	89599044	6
chr16	89611056	89611180	2
chr16	89611056	89614521	6
chr16	89611056	89617017	7
chr16	89627635	89627776	2
chr16	89643947	89662011	8
chr16	89650105	89657466	8
chr16	89650436	89662011	4
chr16	89759806	89760640	5
chr16	89815067	89869749	2
chr16	89816138	89838222	7
chr16	89818546	89825113	7
chr16	89824985	89825113	4
chr16	89824985	89828430	4
chr16	89824985	89833645	5
chr16	89824985	89839792	4
chr16	89828357	89833645	9
chr16	89836972	89845411	4
chr16	89836972	89865640	12
chr16	89836972	89877210	6
chr16	89836972	89882394	5
chr16	89845209	89877479	4
chr16	89846277	89849510	2
chr16	89846277	89862426	7
chr16	89849267	89849510	4
chr16	89849267	89862426	6
chr16	89849267	89881021	4
chr16	89857811	89858955	3
chr16	89958601	89962491	4
chr16	89958601	89967202	7
chr16	89961446	89961545	4
chr16	89961446	89962491	6
chr16	89961446	89965057	7
chr16	89961446	89967202	7
chr16	89961446	89971504	4
chr16	89962398	89967202	3
chr16	90057274	90059236	4
chr17	706922	708487	8
chr17	722679	729318	7
chr17	953290	1003975	5
chr17	1257505	1265302	5
chr17	1264386	1265302	3
chr17	1264386	1268352	5
chr17	1380799	1382999	6
chr17	1382725	1387597	4
chr17	1382725	1382999	5
chr17	1424873	1461853	4
chr17	1437393	1461853	3
chr17	1451590	1461853	1
chr17	1479891	1481617	5
chr17	1540003	1540356	4
chr17	1554708	1554847	4
chr17	1558644	1576491	9
chr17	1561820	1584348	8
chr17	1580859	1580988	5
chr17	1582311	1584348	6
chr17	1584020	1584984	5
chr17	1648286	1656084	5
chr17	1648469	1652034	5
chr17	1648469	1656084	6
chr17	1690104	1690898	3
chr17	1703151	1704318	2
chr17	1746097	1756483	4
chr17	1746097	1747980	5
chr17	1747214	1747980	6
chr17	2371055	2376958	3
chr17	2573457	2579900	3
chr17	2597774	2598820	11
chr17	2603972	2604559	4
chr17	2604907	2605351	4
chr17	3526633	3527525	3
chr17	3769202	3783728	6
chr17	3772781	3783728	7
chr17	3773095	3783728	7
chr17	3783640	3789024	8
chr17	3785822	3787231	6
chr17	3937309	3937586	5
chr17	3967655	3968123	7
chr17	3984670	3989949	6
chr17	3988964	3989949	8
chr17	4145551	4145743	5
chr17	4192525	4200109	2
chr17	4455175	4455921	6
chr17	4539054	4540553	3
chr17	4796274	4799127	6
chr17	4841634	4842270	5
chr17	4846721	4846814	1
chr17	4846721	4847933	5
chr17	4904067	4908295	5
chr17	5302872	5317454	7
chr17	5307419	5320002	4
chr17	5314023	5320002	7
chr17	5353523	5354254	6
chr17	5353523	5365866	4
chr17	5364259	5364429	4
chr17	5364259	5365866	5
chr17	5364259	5367009	5
chr17	6360914	6377924	8
chr17	6360914	6382056	11
chr17	6364693	6382056	7
chr17	6374481	6382056	6
chr17	6590848	6604445	8
chr17	6594098	6596481	2
chr17	6597416	6597516	3
chr17	6606289	6610475	6
chr17	7094586	7094677	2
chr17	7123923	7124377	7
chr17	7124857	7125001	7
chr17	7224431	7226185	8
chr17	7225184	7226185	6
chr17	7225184	7226882	13
chr17	7225184	7225329	8
chr17	7226054	7226185	2
chr17	7350822	7358775	5
chr17	7351898	7352107	3
chr17	7402358	7415333	4
chr17	7402358	7416242	7
chr17	7402358	7411794	5
chr17	7402358	7405441	8
chr17	7402358	7405048	4
chr17	7402358	7404427	7
chr17	7573927	7577608	10
chr17	7753390	7754544	5
chr17	7802661	7804049	5
chr17	7847441	7849304	6
chr17	7849046	7849304	2
chr17	7851475	7851645	7
chr17	8109809	8111158	8
chr17	8134594	8141947	6
chr17	8137773	8139660	9
chr17	8141349	8141947	7
chr17	8157484	8157619	2
chr17	8157484	8168443	6
chr17	8158345	8170553	6
chr17	8168874	8170216	5
chr17	8170346	8170983	4
chr17	8354098	8358205	5
chr17	8438705	8439249	7
chr17	8473038	8480656	2
chr17	9613273	9615449	11
chr17	11958206	11984847	2
chr17	15960828	15984041	8
chr17	17041230	17057729	7
chr17	17158173	17168295	5
chr17	17769610	17772787	8
chr17	17927938	17931973	5
chr17	18138403	18141528	6
chr17	18141770	18144187	6
chr17	18152640	18154791	2
chr17	18193871	18206037	7
chr17	18195959	18198099	4
chr17	18198017	18210280	7
chr17	18202873	18206037	4
chr17	18202873	18210280	4
chr17	18205199	18210280	5
chr17	18243357	18244127	6
chr17	18243357	18250970	8
chr17	18692666	18694353	1
chr17	18692666	18707579	3
chr17	18768782	18793190	5
chr17	19213198	19232960	7
chr17	19445706	19459375	6
chr17	19445706	19454781	7
chr17	19445706	19452990	8
chr17	19445706	19449816	5
chr17	19445706	19451446	9
chr17	19835118	19839743	7
chr17	19835118	19861884	5
chr17	19844200	19861884	5
chr17	20907515	20908303	4
chr17	20907515	20924539	6
chr17	20908241	20914622	6
chr17	20910209	20911309	1
chr17	20910209	20916248	9
chr17	20910209	20914622	4
chr17	20910209	20910300	1
chr17	20911183	20911309	3
chr17	20916143	20924539	2
chr17	20919065	20922498	7
chr17	20921255	20924539	5
chr17	20921255	20931987	1
chr17	21075331	21087123	4
chr17	21081546	21087123	5
chr17	21087684	21092176	2
chr17	25630393	25638642	6
chr17	25630393	25636298	4
chr17	25631806	25636298	4
chr17	25877594	25904665	5
chr17	25915501	25930914	6
chr17	26666548	26669468	6
chr17	26669273	26669468	2
chr17	26677464	26678826	7
chr17	26946672	26958699	10
chr17	26948417	26958699	7
chr17	26951251	26958699	7
chr17	26958838	26958937	4
chr17	26968907	26971205	7
chr17	27008900	27009874	4
chr17	27074861	27074965	5
chr17	27075035	27075196	7
chr17	27075035	27075684	8
chr17	27075280	27075684	6
chr17	27184957	27188072	7
chr17	27185594	27186131	8
chr17	27379938	27380613	3
chr17	27381563	27382906	8
chr17	27445395	27448741	2
chr17	27794163	27807499	5
chr17	28750524	28776766	11
chr17	29483001	29546136	6
chr17	29483001	29497015	7
chr17	29483001	29490394	6
chr17	29496909	29527613	2
chr17	29508440	29533389	6
chr17	29527440	29528177	9
chr17	29533258	29553702	4
chr17	29676138	29687721	5
chr17	30315339	30315516	8
chr17	30320884	30321740	3
chr17	30498062	30502381	2
chr17	30500850	30503232	1
chr17	30500850	30503034	4
chr17	30500850	30502381	1
chr17	30689933	30690003	3
chr17	30689933	30695033	4
chr17	30689933	30696801	7
chr17	30800819	30801842	5
chr17	31039006	31039213	4
chr17	31260192	31268667	5
chr17	33310021	33313150	7
chr17	33316485	33319054	8
chr17	33460358	33466333	7
chr17	33463188	33466333	11
chr17	33463381	33466333	5
chr17	33464020	33464212	6
chr17	33464562	33464659	2
chr17	34105892	34106327	4
chr17	34858937	34861243	5
chr17	34859790	34870391	8
chr17	34861136	34863763	6
chr17	34864901	34864974	2
chr17	34864901	34867294	7
chr17	34867204	34869568	5
chr17	34869272	34871833	4
chr17	34869272	34884033	6
chr17	34910661	34913176	8
chr17	34910661	34923615	6
chr17	34951401	34955479	4
chr17	35557082	35557426	3
chr17	35578645	35583373	4
chr17	35578645	35601650	2
chr17	35578645	35580522	1
chr17	35603742	35609962	9
chr17	35604935	35609962	7
chr17	35640168	35646430	6
chr17	35687113	35687365	5
chr17	35771356	35800763	5
chr17	35783609	35787108	7
chr17	35783609	35802753	7
chr17	35797839	35804870	2
chr17	35797839	35800763	4
chr17	35800606	35800763	5
chr17	35800606	35802753	4
chr17	35800606	35804870	5
chr17	35802665	35804870	9
chr17	35939224	35945533	1
chr17	36367407	36375177	9
chr17	36398218	36398302	8
chr17	36476502	36476651	7
chr17	36517594	36522300	6
chr17	36517594	36533668	4
chr17	36517594	36523933	3
chr17	36520635	36533668	5
chr17	36614346	36619623	6
chr17	36619087	36619623	4
chr17	36622408	36628247	6
chr17	36638263	36646416	4
chr17	36654027	36656870	5
chr17	36734743	36735044	5
chr17	36918664	36918758	3
chr17	36933940	36943173	8
chr17	36935636	36935782	2
chr17	37420428	37421706	6
chr17	37420428	37425124	3
chr17	37571279	37576171	7
chr17	37579580	37580991	7
chr17	37579580	37584043	7
chr17	37580880	37584043	6
chr17	37595418	37596930	2
chr17	37646810	37657692	9
chr17	37840850	37842272	4
chr17	37863243	37866734	7
chr17	37864574	37866734	7
chr17	37880979	37882106	4
chr17	38142828	38151548	4
chr17	38146347	38151321	3
chr17	38209551	38209888	7
chr17	38323751	38324201	1
chr17	38337868	38345627	6
chr17	38487109	38487648	9
chr17	38556461	38569223	9
chr17	39919235	39921319	1
chr17	39920965	39923832	6
chr17	39964111	39964256	5
chr17	39985042	39987142	1
chr17	39985042	39988729	6
chr17	40030064	40040527	8
chr17	40043852	40054092	4
chr17	40048532	40055038	7
chr17	40054884	40061043	6
chr17	40054884	40063825	6
chr17	40174417	40174658	3
chr17	40270315	40271454	4
chr17	40375400	40379703	3
chr17	40474300	40475643	7
chr17	40476729	40477079	4
chr17	40489453	40490830	5
chr17	40497577	40500535	6
chr17	40497577	40500557	3
chr17	40498587	40500557	7
chr17	40650942	40653322	6
chr17	40652725	40653322	9
chr17	40858025	40860101	1
chr17	40939296	40940815	3
chr17	40949652	40950185	8
chr17	40986789	40986893	3
chr17	40990748	40991397	6
chr17	41055948	41061435	9
chr17	41199660	41209152	4
chr17	41201138	41209152	5
chr17	41219625	41226538	3
chr17	41365040	41368759	4
chr17	41566817	41567831	5
chr17	41567759	41599594	5
chr17	41598737	41599594	4
chr17	42157475	42158250	3
chr17	42157769	42169652	7
chr17	42160913	42161222	5
chr17	42161923	42165064	6
chr17	42162390	42169652	7
chr17	42222571	42230145	8
chr17	42228329	42232306	4
chr17	42231924	42232779	4
chr17	42399787	42400220	5
chr17	42399787	42400945	5
chr17	42930885	42932372	5
chr17	42934443	42937911	3
chr17	42937273	42949938	3
chr17	43190231	43198739	4
chr17	43192462	43198739	9
chr17	43193999	43195859	4
chr17	43195361	43195859	5
chr17	43197692	43198739	5
chr17	43197692	43198497	9
chr17	44127899	44144098	2
chr17	44143903	44145033	2
chr17	44143903	44172067	2
chr17	44159807	44172067	2
chr17	44248221	44249598	7
chr17	45214518	45221348	4
chr17	45623275	45623359	7
chr17	45660108	45668247	3
chr17	45668083	45668247	6
chr17	45668083	45669911	2
chr17	45673719	45677105	4
chr17	45730060	45748198	6
chr17	45734226	45736026	4
chr17	45734226	45752148	6
chr17	45740455	45752148	5
chr17	45740455	45745776	8
chr17	45740455	45742524	7
chr17	45741525	45745776	4
chr17	45741525	45742524	3
chr17	45742423	45745776	3
chr17	45745552	45752148	6
chr17	45748068	45752148	6
chr17	45750384	45752148	3
chr17	47018286	47021337	7
chr17	47117319	47120912	5
chr17	47118740	47119739	4
chr17	47120790	47122427	8
chr17	47388674	47389404	3
chr17	47388674	47390207	6
chr17	47388674	47395345	9
chr17	47874112	47875920	6
chr17	48141892	48152890	8
chr17	48151280	48155648	5
chr17	48151812	48153099	4
chr17	48152823	48155648	7
chr17	48155410	48155648	5
chr17	48155571	48155648	5
chr17	48184158	48184517	4
chr17	48431769	48431944	4
chr17	48538603	48538731	4
chr17	48559452	48560848	5
chr17	48733193	48733369	5
chr17	48733193	48736729	6
chr17	48734063	48734544	2
chr17	48734407	48734544	3
chr17	48742514	48761468	5
chr17	49048068	49064598	6
chr17	49057107	49064598	4
chr17	49067811	49075978	7
chr17	49294695	49302570	8
chr17	53016285	53024673	6
chr17	53108529	53158544	7
chr17	53478830	53491593	5
chr17	53485107	53491593	3
chr17	54978780	54981849	8
chr17	55334459	55339553	2
chr17	56293449	56294097	3
chr17	56584104	56586202	7
chr17	57148184	57165768	8
chr17	57808782	57816308	2
chr17	57842332	57851246	6
chr17	57943970	57955695	4
chr17	58144795	58151247	5
chr17	58153491	58153598	3
chr17	58538024	58539276	7
chr17	58700882	58711338	5
chr17	58756814	58761397	3
chr17	58945937	58952099	6
chr17	59067332	59067596	3
chr17	59152281	59161925	6
chr17	59763197	59857762	7
chr17	59820374	59886118	8
chr17	59853762	59871090	9
chr17	59853762	59857762	5
chr17	59853762	59853923	7
chr17	59952274	59996874	3
chr17	59996761	60002460	6
chr17	59996761	60004023	3
chr17	60002322	60002460	5
chr17	60064368	60069982	7
chr17	60106902	60112969	8
chr17	60111148	60112969	7
chr17	60598134	60600538	4
chr17	60598134	60601692	4
chr17	60601597	60613698	2
chr17	60629663	60642498	5
chr17	60663496	60685509	2
chr17	60753744	60757814	1
chr17	60766883	60768489	4
chr17	61513049	61513513	3
chr17	61907631	61908295	7
chr17	61909441	61912927	6
chr17	62130140	62135353	5
chr17	62130140	62130731	5
chr17	62130140	62133308	5
chr17	62248460	62265775	3
chr17	62476406	62479116	5
chr17	62574610	62582288	6
chr17	62579579	62582288	6
chr17	62817885	62818511	9
chr17	62817885	62820990	4
chr17	64222146	64222242	4
chr17	64222146	64224314	3
chr17	64492319	64492401	5
chr17	64728806	64738878	5
chr17	64734882	64738878	7
chr17	65082945	65083197	4
chr17	65141859	65146101	4
chr17	65162594	65163912	4
chr17	65887960	65890281	4
chr17	65889486	65890281	4
chr17	65920663	65924717	3
chr17	65924471	65925603	5
chr17	65924471	65928135	9
chr17	65941525	65944422	7
chr17	66364689	66397591	7
chr17	70845773	70845943	7
chr17	72758151	72759659	5
chr17	72758151	72764375	3
chr17	72769035	72769178	8
chr17	72860018	72860469	8
chr17	73208087	73209214	3
chr17	73208087	73214401	7
chr17	73221437	73221924	3
chr17	73221437	73222252	6
chr17	73229153	73230883	2
chr17	73230732	73230883	3
chr17	73467881	73491480	5
chr17	73485347	73489674	5
chr17	73485347	73490889	9
chr17	73485347	73487536	5
chr17	73489572	73489997	4
chr17	73552127	73555491	9
chr17	73554593	73559544	3
chr17	73738422	73738842	6
chr17	73759401	73759520	2
chr17	73788394	73788559	6
chr17	73808193	73809959	4
chr17	73829047	73831858	8
chr17	73830406	73831858	9
chr17	73838514	73839154	8
chr17	73951647	73952028	3
chr17	74007657	74008170	3
chr17	74084852	74086478	5
chr17	74093877	74094099	4
chr17	74093877	74097944	6
chr17	74283273	74301022	10
chr17	74308951	74309972	3
chr17	74471112	74471223	2
chr17	74625094	74625793	8
chr17	74716442	74716580	4
chr17	74737039	74738355	5
chr17	74763468	74772623	4
chr17	74898637	74922812	6
chr17	74934070	74936930	6
chr17	74936484	74936930	5
chr17	75398141	75398785	8
chr17	76075476	76075622	3
chr17	76075476	76079247	3
chr17	76075476	76083174	3
chr17	76075476	76089844	3
chr17	76082584	76083174	6
chr17	76166898	76167135	6
chr17	76187051	76198832	6
chr17	76187051	76201599	2
chr17	76198580	76200981	8
chr17	76198580	76198832	3
chr17	76374735	76395618	2
chr17	76388557	76395618	7
chr17	76396758	76396936	6
chr17	76396816	76400170	6
chr17	76410960	76415806	9
chr17	76562696	76562812	4
chr17	76802238	76825089	6
chr17	76810494	76831583	2
chr17	76814749	76817143	3
chr17	76823327	76825089	7
chr17	76823327	76834832	10
chr17	76831362	76831583	3
