Chr	Start	End	SRR444975_pairs_Chimeric.out.junction
chr13	98673246	98673387	1
chr13	98865474	98865667	1
chr13	98923109	98923597	1
chr13	98923109	98923600	1
chr13	99061592	99064288	1
chr13	99127075	99127612	2
chr13	99157169	99161221	1
chr13	99157169	99171727	1
chr13	99171497	99171727	2
chr13	99890681	99896878	5
chr13	100875350	100878667	1
chr13	100909849	100925600	17
chr13	100909849	100962162	4
chr13	100909849	101020828	2
chr13	100914983	100921037	1
chr13	100914983	100925600	1
chr13	100953714	100982925	1
chr13	100953714	101077985	1
chr13	100953714	101101559	2
chr13	100982815	100992513	2
chr13	101020726	101101559	1
chr13	101039023	101101559	3
chr13	102220050	102235706	1
chr13	102220050	102250649	2
chr13	103266451	103303747	1
chr13	103275227	103280274	2
chr13	103279362	103289589	1
chr13	103279362	103309557	2
chr13	108175912	108179689	1
chr13	108331421	108336653	1
chr13	108333905	108334210	1
chr13	110076476	110076585	1
chr13	110076476	110076625	3
chr13	110076516	110076660	1
chr13	110076547	110076603	2
chr13	110866273	110866362	2
chr13	111077081	111102801	1
chr13	111118362	111121644	1
chr13	111274563	111276626	5
chr13	111274563	111277625	2
chr13	111280991	111281296	1
chr13	111329321	111340365	1
chr13	111335398	111353902	1
chr13	111335398	111357918	2
chr13	111546456	111546740	1
chr13	111806252	111896641	2
chr13	111857636	111870227	1
chr13	111857636	111896641	1
chr13	111870026	111896641	2
chr13	111870026	111920017	1
chr13	113158346	113181798	1
chr13	113170754	113181798	6
chr13	113845186	113854830	1
chr13	113849385	113852578	1
chr13	113850495	113854830	1
chr13	113891137	113909112	1
chr13	114149817	114164739	1
chr13	114150140	114150202	1
chr13	114164553	114175048	2
chr13	114164553	114193822	1
chr13	114174931	114188555	1
chr13	114188360	114193822	1
chr13	114632937	114633071	1
chr13	114806476	114822949	1
chr13	114806476	114839312	3
chr13	114817527	114822949	1
chr13	114817527	114839312	1
chr13	115048312	115051875	1
chr14	20811283	20811431	14
chr14	20811288	20811436	12
chr14	20811306	20811436	71
chr14	20811416	20811537	2
chr14	20811437	20811559	2
chr14	20811493	20811554	28
chr14	20820404	20822406	1
chr14	20871536	20874559	2
chr14	21550094	21550165	2
chr14	21679387	21679467	17
chr14	21698478	21702388	8
chr14	21698478	21731495	1
chr14	21825356	21829372	1
chr14	21840033	21840077	1
chr14	21840033	21841589	1
chr14	21894287	21897494	4
chr14	21968637	21970045	1
chr14	21971316	21972024	5
chr14	23310700	23314575	1
chr14	23346965	23347126	1
chr14	23375404	23378804	1
chr14	23375404	23380612	7
chr14	23378692	23380612	7
chr14	23495422	23495538	1
chr14	23549722	23549787	2
chr14	23945263	23945361	1
chr14	24607405	24607608	1
chr14	24735636	24737825	2
chr14	25325142	25326363	1
chr14	25408044	25444056	1
chr14	25443871	25446449	1
chr14	29879399	29879494	1
chr14	30023731	30023875	1
chr14	30066697	30105700	1
chr14	30093358	30105700	3
chr14	31061529	31071337	1
chr14	31097415	31122794	3
chr14	31103153	31107453	3
chr14	31139462	31144271	1
chr14	31371742	31380368	1
chr14	31382730	31392489	1
chr14	31388172	31394745	1
chr14	31416296	31425414	1
chr14	31416296	31425448	1
chr14	31424826	31425448	1
chr14	31582310	31602881	1
chr14	31588916	31590711	2
chr14	31592120	31602881	1
chr14	31596991	31598654	1
chr14	31596991	31604821	1
chr14	31605737	31609203	1
chr14	31613317	31641328	1
chr14	31637504	31638674	2
chr14	31637504	31647460	1
chr14	31775938	31778388	1
chr14	31790705	31795548	1
chr14	32559708	32563592	12
chr14	32559708	32586493	6
chr14	32586346	32621734	1
chr14	35020920	35024118	2
chr14	35044962	35078948	4
chr14	35055436	35078948	4
chr14	35252968	35262127	1
chr14	35261981	35264971	1
chr14	35331250	35331528	8
chr14	35438376	35441270	1
chr14	35476489	35478037	1
chr14	35595941	35596817	1
chr14	36094567	36104804	1
chr14	36121011	36194359	1
chr14	36153015	36194359	1
chr14	36190894	36211771	1
chr14	37754523	37777724	1
chr14	37754523	37838829	1
chr14	37777261	37838829	1
chr14	39509624	39509894	1
chr14	39514367	39556212	1
chr14	39517856	39524500	1
chr14	39517856	39532617	3
chr14	39648295	39648666	5
chr14	39870380	39871715	1
chr14	45587231	45599993	4
chr14	45618040	45628483	2
chr14	45700344	45716580	2
chr14	45711237	45716580	1
chr14	50052511	50052653	1
chr14	50130033	50141145	5
chr14	50190592	50192487	1
chr14	50190592	50210523	1
chr14	50280706	50281505	1
chr14	50312858	50319799	3
chr14	50360849	50360939	1
chr14	50600841	50616948	1
chr14	50611888	50616948	1
chr14	50616726	50616948	5
chr14	50941795	50952912	1
chr14	51054549	51062350	1
chr14	51107468	51111732	5
chr14	51208300	51211083	2
chr14	51210134	51211083	1
chr14	51237106	51237194	2
chr14	51707132	51710689	1
chr14	52156409	52156653	1
chr14	52164860	52178314	2
chr14	52471335	52471408	1
chr14	53217401	53237901	2
chr14	53324669	53324808	1
chr14	53331119	53331187	1
chr14	53339517	53340944	1
chr14	53339517	53345407	2
chr14	53339517	53348187	2
chr14	53341941	53360145	1
chr14	53558503	53570574	1
chr14	54868242	54878424	4
chr14	55005082	55005232	1
chr14	55034494	55034796	1
chr14	55045767	55049269	2
chr14	55048998	55076343	2
chr14	55071090	55076343	2
chr14	55071090	55169298	1
chr14	55148653	55169298	5
chr14	55168780	55169298	6
chr14	55215533	55218255	1
chr14	55215533	55231258	1
chr14	55310839	55313848	1
chr14	55423752	55424353	2
chr14	55433193	55434112	1
chr14	55529520	55529609	1
chr14	55636117	55650471	1
chr14	55647931	55650471	1
chr14	55844537	55848909	1
chr14	56078737	56086030	2
chr14	56078858	56086030	1
chr14	56094630	56101376	1
chr14	56114743	56115588	2
chr14	57702456	57706371	1
chr14	57710883	57714430	1
chr14	57740962	57741607	2
chr14	57876097	57877153	1
chr14	58785260	58796887	4
chr14	58925191	58926788	1
chr14	58954605	58955592	1
chr14	58955339	58979345	1
chr14	58965501	58975427	2
chr14	58965501	58979345	1
chr14	58975120	58975427	2
chr14	59797219	59822051	1
chr14	60574304	60575045	1
chr14	60581418	60600766	1
chr14	60582095	60592541	2
chr14	60582437	60592541	3
chr14	60582437	60600766	1
chr14	60600374	60600766	1
chr14	61258333	61285565	1
chr14	61262935	61285565	4
chr14	61315725	61317889	1
chr14	61503777	61518853	2
chr14	63861944	63863434	2
chr14	63881858	63888812	3
chr14	64428243	64430718	1
chr14	64465632	64483349	1
chr14	64465632	64489581	2
chr14	64879190	64884742	1
chr14	66028055	66028484	23
chr14	66082696	66096324	1
chr14	66129852	66136198	1
chr14	66188493	66191041	1
chr14	67736418	67746254	1
chr14	67851259	67851405	1
chr14	68228083	68229536	2
chr14	69257700	69257802	1
chr14	69349175	69349267	1
chr14	69356856	69360464	1
chr14	69356971	69358868	1
chr14	69360372	69360434	1
chr14	69583083	69589077	3
chr14	69908786	69922583	1
chr14	69921529	69922583	1
chr14	70237184	70238261	1
chr14	71428943	71445365	1
chr14	71434915	71445365	1
chr14	71443659	71489949	1
chr14	71455287	71462642	1
chr14	71476351	71479919	3
chr14	71478209	71479919	2
chr14	71511850	71543136	1
chr14	71540262	71543136	1
chr14	71867511	71884913	1
chr14	71880665	71884913	4
chr14	72054288	72056087	1
chr14	73445569	73465023	1
chr14	73490734	73491650	1
chr14	73544077	73550259	1
chr14	73614503	73653628	2
chr14	73614503	73640415	3
chr14	73614503	73614814	8
chr14	73614503	73614802	8
chr14	73637505	73653628	1
chr14	74138245	74156218	1
chr14	74203701	74204000	1
chr14	75136352	75138186	2
chr14	75245150	75245386	1
chr14	75269259	75291010	1
chr14	75355798	75361112	3
chr14	75359537	75366699	1
chr14	75506614	75509180	1
chr14	75567695	75568468	1
chr14	75576388	75577074	1
chr14	75580042	75581016	1
chr14	76198681	76201632	1
chr14	76633006	76647192	3
chr14	76633006	76662315	4
chr14	77762507	77772784	1
chr14	77914837	77920445	2
chr14	77917530	77920445	1
chr14	78018439	78023489	1
chr14	78023384	78043258	1
chr14	78036727	78043258	1
chr14	78043110	78045452	1
chr14	78139903	78142192	1
chr14	80963812	80997230	3
chr14	81209419	81244390	1
chr14	81296496	81297638	1
chr14	81296496	81307112	1
chr14	85999962	86000038	1
chr14	86018022	86019080	1
chr14	86053973	86063751	1
chr14	86054557	86063751	2
chr14	86062583	86063751	1
chr14	88883055	88899556	1
chr14	88883055	88904247	1
chr14	89041037	89044484	1
chr14	89041037	89076147	1
chr14	89319315	89327676	1
chr14	89327566	89338067	1
chr14	90730150	90730191	2
chr14	91142867	91146879	1
chr14	91144168	91148024	1
chr14	91184845	91196540	1
chr14	91655254	91666249	1
chr14	91947920	91957146	2
chr14	92592466	92627590	1
chr14	92597295	92604691	1
chr14	92608568	92608695	1
chr14	93730131	93730339	2
chr14	93760204	93761283	1
chr14	93760204	93762503	8
chr14	94711924	94718233	1
chr14	95606996	95608085	1
chr14	95880734	95880795	1
chr14	96545072	96545226	1
chr14	96761297	96761504	1
chr14	96807859	96813678	5
chr14	96986392	96987409	1
chr14	96986392	96991728	1
chr14	96986392	96994343	1
chr14	97010580	97031551	1
chr14	97022184	97022750	1
chr14	97026986	97029230	1
chr14	97299804	97327072	21
chr14	97312432	97327072	2
chr14	98597365	98597536	1
chr14	99439555	99439605	1
chr14	99924616	99932150	19
chr14	100728661	100728768	1
chr14	100847247	100848083	1
chr14	101453881	101455127	1
chr14	101654849	101654957	1
chr14	102349769	102378810	1
chr14	102446056	102446311	2
chr14	102457864	102461637	1
chr14	102486230	102489217	4
chr14	102496210	102499821	1
chr14	102549883	102549949	1
chr14	102661275	102676199	4
chr14	102792322	102798183	1
chr14	102842987	102881130	1
chr14	102873675	102894719	1
chr14	102891316	102901548	1
chr14	102972606	102972746	1
chr14	103173688	103180954	2
chr14	103180760	103187714	1
chr14	103336522	103342862	4
chr14	103355897	103363738	1
chr14	103404441	103406661	1
chr14	103410228	103413021	2
chr14	103425968	103436598	1
chr14	103432619	103433507	1
chr14	103465902	103478525	2
chr14	103470265	103478525	1
chr14	103808641	103808765	1
chr14	103865288	103871604	1
chr14	103871413	103871604	1
chr14	103964839	103966537	1
chr14	105342412	105342528	1
chr14	105349797	105350304	1
chr14	105359473	105359795	1
chr14	105688193	105688244	1
chr14	105692406	105707751	1
chr14	105718844	105752713	1
chr14	105924607	105927290	1
chr15	20662558	20663700	1
chr15	20671448	20671623	3
chr15	20671448	20682309	1
chr15	22835916	22842183	3
chr15	22954210	22958342	1
chr15	23293373	23295937	2
chr15	25922723	25947247	2
chr15	28252963	28253092	1
chr15	28389019	28391490	1
chr15	28412833	28414801	2
chr15	28443877	28447285	1
chr15	28482109	28508315	2
chr15	28505923	28508315	1
chr15	28525214	28525433	1
chr15	28538034	28544662	1
chr15	28863670	28874587	1
chr15	28916606	28919173	1
chr15	29346048	29347038	3
chr15	30000763	30003204	1
chr15	30053342	30065560	7
chr15	30053342	30092905	2
chr15	30766559	30776889	2
chr15	31196715	31218142	1
chr15	31200321	31206294	1
chr15	31665564	31665708	1
chr15	31667387	31667436	1
chr15	32815230	32825569	7
chr15	32819014	32825569	12
chr15	32915693	32917834	2
chr15	32926134	32928609	2
chr15	32935255	32936560	1
chr15	32935787	32936560	2
chr15	33022891	33023582	1
chr15	33023291	33023398	1
chr15	33023853	33023893	1
chr15	33024301	33024361	35
chr15	33024612	33024768	2
chr15	33024634	33024760	1
chr15	33024706	33024768	1
chr15	33024758	33024869	4
chr15	33025548	33025756	1
chr15	34455761	34470200	1
chr15	34525738	34527515	1
chr15	34536175	34543258	1
chr15	35012191	35012336	1
chr15	35207239	35219339	3
chr15	35207239	35234281	1
chr15	36983886	37002162	2
chr15	38591574	38632096	4
chr15	38591580	38641724	1
chr15	38757470	38766499	1
chr15	39874477	39881451	1
chr15	39874546	39874663	1
chr15	39874672	39874881	1
chr15	39882006	39882188	1
chr15	39882750	39883423	2
chr15	39882765	39882824	3
chr15	39884801	39884914	4
chr15	39885598	39885710	2
chr15	39887563	39887853	2
chr15	39887959	39888080	4
chr15	40144239	40154620	1
chr15	40153021	40154620	1
chr15	40153021	40166710	1
chr15	40259545	40260080	1
chr15	40289165	40303547	1
chr15	40289165	40318290	2
chr15	40457254	40462882	1
chr15	40462263	40462882	2
chr15	40475915	40477843	1
chr15	40491816	40493181	1
chr15	40624065	40624209	1
chr15	40678563	40679407	1
chr15	40678563	40682130	2
chr15	40678563	40685794	1
chr15	40678606	40685794	1
chr15	40679360	40684224	2
chr15	40699837	40700189	1
chr15	40707892	40707959	1
chr15	40750650	40752095	1
chr15	40939197	40939272	2
chr15	40990955	40998492	2
chr15	41036245	41037457	1
chr15	41044243	41044307	1
chr15	41065925	41072195	1
chr15	41347445	41384380	1
chr15	41361768	41366763	2
chr15	41361768	41384380	1
chr15	41365626	41366763	2
chr15	41373218	41379880	1
chr15	41377567	41379880	2
chr15	41648237	41668026	1
chr15	41648237	41669502	2
chr15	41667910	41669502	1
chr15	41819096	41823400	1
chr15	41854746	41857339	1
chr15	41961026	41962156	15
chr15	41988273	41991357	7
chr15	42040835	42042813	1
chr15	42476715	42484296	1
chr15	42553156	42560230	1
chr15	42556288	42560230	1
chr15	42573214	42573260	1
chr15	42579889	42603044	1
chr15	42706844	42706873	1
chr15	42953356	42956115	2
chr15	42961356	42968173	1
chr15	43102812	43109295	1
chr15	43102812	43132631	1
chr15	43120126	43132631	4
chr15	43242460	43258484	3
chr15	43250211	43262805	1
chr15	43281017	43296128	1
chr15	43281017	43317627	1
chr15	43299277	43317627	1
chr15	43328376	43330430	1
chr15	43346940	43348640	1
chr15	43620470	43620569	1
chr15	43653717	43653881	1
chr15	43707792	43730614	1
chr15	43762056	43769957	1
chr15	44046022	44053729	1
chr15	44048847	44055404	1
chr15	44053622	44055404	2
chr15	44058211	44058893	1
chr15	44134613	44136252	2
chr15	44620883	44624276	1
chr15	44620883	44630515	1
chr15	44624186	44630515	3
chr15	44671888	44673174	2
chr15	44788578	44789336	1
chr15	44789225	44796048	3
chr15	44846751	44847908	1
chr15	44876100	44876327	1
chr15	44884529	44889141	2
chr15	44884529	44891034	1
chr15	44884529	44892830	1
chr15	44892665	44905734	1
chr15	44898223	44903183	1
chr15	44898223	44912601	1
chr15	44907561	44912601	4
chr15	44941064	44952814	1
chr15	44943860	44944464	1
chr15	48116171	48116381	1
chr15	48719110	48719264	1
chr15	48888480	48892431	2
chr15	48888480	48905289	3
chr15	49528048	49531564	11
chr15	50578265	50601995	1
chr15	50581680	50581865	1
chr15	50592986	50593565	2
chr15	50592986	50595320	2
chr15	50592986	50596330	1
chr15	50592986	50601995	2
chr15	50592986	50638592	2
chr15	50596163	50601995	1
chr15	50733546	50751359	1
chr15	50763830	50769696	1
chr15	50853660	50853801	1
chr15	50853660	50867110	1
chr15	50862301	50867986	2
chr15	50866471	50870861	1
chr15	50866471	50875356	1
chr15	50875286	50884823	1
chr15	50878589	50884823	2
chr15	50901778	50901921	1
chr15	50923614	50941082	2
chr15	50923614	50955243	1
chr15	50929619	50931745	1
chr15	50929619	50941082	1
chr15	50935537	50955243	4
chr15	50940884	50955243	2
chr15	50940884	50967763	1
chr15	51240217	51250991	2
chr15	52016987	52017061	1
chr15	52103566	52103687	1
chr15	52202317	52202453	3
chr15	52433337	52446273	1
chr15	52667501	52672105	1
chr15	52708342	52725482	1
chr15	52897330	52903974	1
chr15	54888264	54888379	1
chr15	55516087	55527154	3
chr15	55516087	55562482	1
chr15	56122001	56122121	1
chr15	56122712	56140628	1
chr15	56125206	56126484	1
chr15	56129987	56132925	1
chr15	56130354	56130776	1
chr15	56161777	56166206	1
chr15	56207482	56209109	2
chr15	56434976	56471501	2
chr15	56923636	56927448	1
chr15	56946396	56974675	1
chr15	56958593	56985413	3
chr15	56981239	56985413	1
chr15	56996398	56996465	1
chr15	57383987	57387361	1
chr15	57523350	57526305	3
chr15	57526273	57535748	1
chr15	58517971	58534092	1
chr15	59323003	59323901	1
chr15	59373306	59373404	1
chr15	59470592	59480415	1
chr15	60486131	60486272	1
chr15	60639663	60639772	10
chr15	60639674	60639705	1
chr15	60639746	60674623	1
chr15	60653140	60678285	2
chr15	60674541	60678285	2
chr15	60734615	60737990	3
chr15	61386555	61416178	1
chr15	62277056	62305318	1
chr15	62299507	62306191	3
chr15	62299507	62306212	1
chr15	62312678	62336454	4
chr15	62312678	62340013	1
chr15	62336411	62340013	1
chr15	62939506	62945513	2
chr15	63353108	63353176	1
chr15	63353427	63354803	1
chr15	63448612	63449661	1
chr15	63578757	63598398	1
chr15	63821213	63829355	2
chr15	63824846	63829355	1
chr15	63956669	63958671	1
chr15	64019846	64067848	1
chr15	64056295	64067848	1
chr15	64066893	64067848	7
chr15	64404772	64411053	1
chr15	64404772	64415745	1
chr15	64404772	64422520	1
chr15	64404772	64429131	2
chr15	64410316	64415745	3
chr15	64419373	64427006	1
chr15	64452303	64454328	1
chr15	64668942	64669104	1
chr15	64706296	64706465	1
chr15	64791492	64792365	3
chr15	64981283	64983790	1
chr15	65110145	65111422	1
chr15	65266940	65275931	2
chr15	65273202	65275931	1
chr15	65411010	65412292	3
chr15	65471272	65472542	2
chr15	65746601	65748709	1
chr15	65756099	65759561	1
chr15	65771218	65772737	2
chr15	65772560	65773953	1
chr15	65782527	65793117	1
chr15	65871693	65884069	1
chr15	65871693	65899780	2
chr15	65983490	65983543	1
chr15	66169670	66172089	1
chr15	66641398	66641775	2
chr15	66727365	66729230	1
chr15	66828271	66832548	1
chr15	66828271	66839043	1
chr15	67457233	67459191	1
chr15	67457638	67462919	1
chr15	67494585	67494721	1
chr15	67528317	67529158	2
chr15	67842372	67893087	1
chr15	67855621	67885312	1
chr15	67873092	67893087	2
chr15	67956935	67995746	1
chr15	68061940	68065090	3
chr15	68434284	68439038	3
chr15	68434284	68446033	6
chr15	68434284	68466230	2
chr15	69075367	69076778	1
chr15	69548133	69553668	2
chr15	69713986	69714774	3
chr15	69714710	69715561	1
chr15	69728477	69729061	2
chr15	69745673	69746060	1
chr15	70968832	70991999	1
chr15	70975097	70976785	1
chr15	70979879	70987444	2
chr15	71124444	71124538	1
chr15	71534988	71549054	1
chr15	72037445	72039381	1
chr15	72189802	72191373	1
chr15	72208711	72231268	2
chr15	72338065	72338975	1
chr15	72432202	72432288	1
chr15	72491401	72491506	1
chr15	72492066	72492925	1
chr15	72494863	72499154	2
chr15	72499069	72501232	1
chr15	72499069	72523525	1
chr15	72499540	72501014	2
chr15	72501039	72501176	1
chr15	72501176	72501232	6
chr15	72502014	72502170	1
chr15	72502014	72514146	1
chr15	72502027	72502185	1
chr15	72502078	72502185	3
chr15	72502081	72502185	2
chr15	72509817	72511429	1
chr15	72789132	72810475	3
chr15	72810408	72837305	2
chr15	72810408	72848248	3
chr15	72810408	72864506	2
chr15	72837161	72848248	1
chr15	73052748	73067438	2
chr15	73064124	73067438	3
chr15	73854237	73866136	1
chr15	74000369	74000429	1
chr15	74239106	74239199	1
chr15	74239516	74240173	2
chr15	74315571	74315749	1
chr15	74911538	74917359	1
chr15	74932807	74948409	1
chr15	74963796	74964115	1
chr15	74963796	74967483	4
chr15	75211136	75219228	1
chr15	75215989	75219228	1
chr15	75699396	75705386	1
chr15	75763021	75772255	2
chr15	75766030	75772255	1
chr15	75809600	75816639	2
chr15	75815462	75816639	1
chr15	75897491	75913397	2
chr15	76146727	76175765	3
chr15	76146727	76171529	1
chr15	76152219	76165909	9
chr15	76165769	76167249	1
chr15	76193257	76193329	1
chr15	76566753	76585041	2
chr15	76566753	76588078	7
chr15	76576098	76585041	4
chr15	76580187	76585041	2
chr15	76584772	76588078	4
